entG,Class
11.33621539,1
11.23790298,1
11.1842322,1
11.21999717,1
11.15376036,1
11.32390101,1
11.26477041,1
11.34472542,1
11.39044672,1
11.30416517,1
11.30602461,1
11.2512548,1
11.37974523,1
11.25731108,1
11.23924113,1
11.23500275,1
11.25843865,1
11.17399061,1
11.20893258,1
11.15347479,1
11.13862867,1
11.19656895,1
11.24170107,1
11.21727159,1
11.14940235,1
11.23246203,1
11.17626427,1
11.31182762,1
11.1827432,1
11.31542458,1
11.25968577,1
11.2639497,1
11.28599961,1
11.35176099,1
11.08763109,1
11.05887132,1
11.08881286,1
11.03553541,1
11.31413999,1
11.14656614,1
11.01693655,1
11.17694454,1
11.29332835,1
11.3010773,1
11.24898822,1
11.30350235,1
11.03982799,1
11.10601007,1
11.10978201,1
11.29991181,1
11.34563156,1
11.27733925,1
11.31594112,1
11.23508874,1
11.18184852,1
11.3133223,1
11.31157223,1
11.38681029,1
11.33105683,1
11.32443869,1
11.3164012,1
11.4118634,1
11.32709634,1
11.39837532,1
11.34416195,1
11.23710993,1
11.28561304,1
11.30941693,1
11.26934026,1
11.32687421,1
11.22992555,1
11.27812081,1
11.28336079,1
11.36203406,1
11.31459888,1
11.30958217,1
11.38144479,1
11.40075433,1
11.33907052,1
11.22452038,1
11.39530937,1
11.33660324,1
11.35070145,1
11.51774026,1
11.41139686,1
11.51952475,1
11.48924396,1
11.4362585,1
11.4663202,1
11.51388717,1
11.37240224,1
11.34051415,1
11.33742029,1
11.45356468,1
11.38158668,1
11.32066781,1
11.46337846,1
11.52098033,1
11.45346257,1
11.59102166,1
11.37792046,1
11.33047456,1
11.31356332,1
11.29622427,1
11.29999275,1
11.27092347,1
11.28014857,1
11.33405179,1
11.38351079,1
11.37413328,1
11.37638186,1
11.4429365,1
11.46698698,1
11.21611316,1
11.29505429,1
11.344202,1
11.28742925,1
11.36330852,1
11.26529652,1
11.25825072,1
11.24094527,1
11.39790214,1
11.18448915,1
11.35930593,1
11.30082476,1
11.21057951,1
11.40795933,1
11.36652549,1
11.38331678,1
11.41793765,1
11.36810022,1
11.31528385,1
11.24221885,1
11.35107967,1
11.42180144,1
11.32274343,1
11.36004654,1
11.38271212,1
11.35387374,1
11.34264537,1
11.35810806,1
11.41618229,1
11.3389003,1
11.38788055,1
11.39450742,1
11.23829878,1
11.36332683,1
11.30788131,1
11.29445491,1
11.28960573,1
11.30586852,1
11.27477358,1
11.20851779,1
11.2559588,1
11.34121857,1
11.32683776,1
11.41047806,1
11.39034138,1
11.21578916,1
11.22949885,1
11.21534108,1
11.216431,1
11.19056464,1
11.30115624,1
11.32574482,1
11.25885434,1
11.27451182,1
11.30543423,2
11.28741676,2
11.39900145,2
11.33023658,2
11.32751504,2
11.21070243,2
11.28739707,2
11.2485698,2
11.29366607,2
11.35117406,2
11.3002718,2
11.3327078,2
11.2333379,2
11.38702426,2
11.30356181,2
11.2353891,2
11.21793284,2
11.17767689,2
11.20702258,2
11.32119807,2
11.24297499,2
11.26692771,2
11.24966073,2
11.2388703,2
11.31081081,2
11.36520589,2
11.19654315,2
11.308253,2
11.27232839,2
11.28163616,2
11.20970181,2
11.15619079,2
11.37716519,2
11.20807075,2
11.37001468,2
11.58590138,2
11.49365972,2
11.38215239,2
11.31490825,2
11.35005401,2
11.31154992,2
11.22943641,2
11.3712236,2
11.30393408,2
11.17361692,2
11.29186864,2
11.26956177,2
11.32882421,2
11.30510453,2
11.18172247,2
11.21266922,2
11.14611368,2
11.1424863,2
11.20549291,2
11.12616855,2
11.12858068,2
11.2303706,2
11.22199482,2
11.260217,2
11.23387043,2
11.2316206,2
11.13320575,2
11.29201568,2
11.29996308,2
11.20041706,2
11.31491798,2
11.4110692,2
11.3021176,2
11.26817844,2
11.25187592,2
11.13304363,2
11.31615405,2
11.31626365,2
11.32407719,2
11.21948391,2
11.20556737,2
11.24410588,2
11.29694743,2
11.29433828,2
11.20174403,2
11.18691741,2
11.09273201,2
11.29812647,2
11.21349257,2
11.16583907,2
11.32887185,2
11.12965407,2
11.08593445,2
11.16151469,2
11.36237603,2
11.24485884,2
11.31118494,2
11.25347489,2
11.25862247,2
11.2863132,2
11.29882636,2
11.28547283,2
11.30465469,2
11.2654238,2
11.2054197,2
11.22452177,2
11.3096802,2
11.17696972,2
11.28971186,2
11.27675027,2
11.32473579,2
11.25757466,2
11.38798648,2
11.3144552,2
11.33426466,2
11.19468503,2
11.26447195,2
11.2141888,2
11.27255326,2
11.43932825,2
11.426254,2
11.24185612,2
11.31773571,2
11.32219344,2
11.15591247,2
11.25173205,2
11.29257542,2
11.29398537,2
11.2467923,2
11.27166846,2
11.23648754,2
11.26819131,2
11.24667036,2
11.3384117,2
11.33335176,2
11.29709204,2
11.34984952,2
11.26586064,2
11.2007313,2
11.33796427,2
11.21749677,2
11.29234666,2
11.20595888,2
11.26277784,2
11.1594428,2
11.31620665,2
11.2558238,2
11.28729561,2
11.51608215,2
11.40803232,2
11.18742526,2
11.29964661,2
11.21313935,2
11.23365343,2
11.20952639,2
11.20259155,2
11.18883198,2
11.33220761,2
11.33496497,2
11.30699503,2
11.29074453,2
11.37024849,2
11.42250159,2
11.29024542,2
11.33834664,2
11.26683059,2
11.26959025,2
11.11991337,2
11.31298376,2
11.21415012,2
11.18980297,2
11.15761007,2
11.23727115,2
11.24685113,2
11.19314357,2
11.19644488,2
11.10106454,2
11.1956825,2
11.13813667,2
11.19183754,2
11.3084539,2
11.17545453,2
11.22226335,2
11.24375218,2
11.27027739,2
11.28307115,2
11.3127651,2
11.27388269,2
11.10046702,2
11.167371,2
11.28638917,2
11.30691766,2
11.1596537,2
11.16016491,2
10.99823735,2
11.16067263,2
11.17809164,2
11.04071296,2
11.22679284,2
11.06068218,2
11.17132233,2
11.18490743,2
11.23721645,2
11.20943043,2
11.28532773,2
11.33630453,2
11.14923295,2
11.2037248,2
11.15916797,2
11.06257023,2
11.11751458,2
11.12537415,2
11.22168785,2
11.15669337,2
11.08855564,2
11.1463343,2
11.25765469,2
11.28249261,2
11.19546032,2
11.20677376,2
11.09616542,2
11.06174608,2
11.06106393,2
11.27038409,2
11.24305115,2
11.26400664,2
11.28904079,2
11.26994719,2
11.22241945,2
11.22909552,2
11.15360492,2
11.13499752,2
11.31167211,2
11.18168096,2
11.07334413,2
11.22886092,2
11.17513205,2
11.09337429,2
11.17523683,2
11.06187599,2
11.09692087,2
11.05275497,2
11.09030427,2
11.09062867,2
11.06891563,2
10.98630011,2
11.16341179,2
11.0192604,2
11.0399083,2
11.00817483,2
11.09537732,2
11.09964576,2
11.0994037,2
11.11950535,2
10.97206421,2
11.17898408,2
11.18465869,2
11.18922525,2
11.26254851,2
11.30237021,2
11.28462715,2
11.18604793,2
11.18849834,2
11.35843819,2
11.48405156,2
11.09776225,2
11.14777008,2
11.09690996,2
11.23636383,2
11.17453413,2
11.39462336,2
11.31312104,2
11.2699441,2
11.37472293,2
11.27312285,2
11.18477292,2
11.236505,2
11.26251688,2
11.37412175,2
11.14705438,2
11.27113235,2
11.36459945,2
11.25874601,2
11.25723154,2
11.30089933,2
11.20075115,2
11.1964066,2
11.21928431,2
11.27157739,2
11.16828436,2
11.22544957,2
11.17973778,2
11.30623566,2
11.22369216,2
11.34151741,2
11.31760406,2
11.30485209,2
11.25193376,2
11.34850543,2
11.2287451,2
11.25568122,2
11.30854207,2
11.36196864,2
11.2969323,2
11.44923049,2
11.41804313,2
11.17988981,2
11.21258362,2
11.26419215,2
11.20494404,2
11.20054804,2
11.30139323,2
11.32680219,2
11.33415347,2
11.30909243,2
11.26790237,2
11.28317778,2
11.41947929,2
11.23439258,2
11.23845644,2
11.25140866,2
11.00224771,2
10.94408553,2
11.00735761,2
10.98267291,2
11.37968073,2
11.06986981,2
10.99554946,2
11.07524665,2
11.08643282,2
11.07430472,2
11.13981626,2
11.04571372,2
10.99428953,2
11.10536044,2
11.00057448,2
11.29619383,2
11.16625738,2
11.15395272,2
11.18461704,2
11.24110468,2
11.3053902,2
11.11102242,2
11.15881226,2
11.1745754,2
11.09035127,2
10.95796746,2
11.32608895,2
11.24622108,2
11.25407096,2
11.28230191,2
11.24360242,2
11.19987583,2
11.16840776,2
11.14194037,2
11.29778681,2
11.19003217,2
11.20038537,2
11.19415026,2
11.14774447,2
11.32713338,2
11.0160745,2
10.92379052,2
11.01878225,2
11.04167946,2
11.09056176,2
11.12901424,2
11.01093903,2
11.01714078,2
11.08289291,2
11.29801537,2
11.08376909,2
11.07607958,2
11.06668634,2
10.99759831,2
11.08881546,2
11.07029589,2
11.12525781,2
11.14111491,2
11.24167634,2
11.12643094,2
11.07160051,2
11.14670619,2
11.09940781,2
11.15423436,2
11.15996825,2
11.12964978,2
11.10031655,2
11.18235178,2
11.07978503,2
11.25843922,2
11.19515745,2
11.16877845,2
11.2307067,2
11.16958749,2
11.16812614,2
11.1586684,2
11.13973465,2
11.39737209,2
11.28450654,2
11.29094812,2
11.30754391,2
11.30883347,2
11.28507528,2
11.10104665,2
11.2522148,2
11.22969029,2
11.3206892,2
11.26882479,2
11.21983319,2
11.2322688,2
11.24069522,2
11.34583213,2
11.09266581,2
11.20884219,2
11.08666437,2
11.2495025,2
11.21836142,2
11.03266306,2
10.98601255,2
11.11979875,2
11.25956276,2
11.29555041,2
11.34218555,2
11.19826464,2
11.2658031,2
11.27013349,2
11.34010041,2
11.30853204,2
11.35680273,2
11.33408444,2
11.38052527,2
11.34320743,2
11.28854344,2
11.31719868,2
11.31664872,2
11.32944797,2
11.26016549,2
11.37054299,2
11.30369155,2
11.34141879,2
11.34312364,2
11.22805102,2
11.28754811,2
11.35569684,2
11.35952436,2
11.24432882,2
11.25624575,2
11.37000333,2
11.34742593,2
11.32802213,2
11.24847625,2
11.36088,2
11.32922984,2
11.26960793,2
11.35511378,2
11.26991095,2
11.27044583,2
11.28346502,2
11.19468445,2
11.22020774,2
11.25144488,2
11.0400865,2
11.17446467,2
11.11369907,2
11.12307953,2
11.21275448,2
11.32239628,2
11.17371635,2
11.29410892,2
11.24064394,2
11.16361138,2
11.21081418,2
11.20694222,2
11.27503957,2
11.23452278,2
11.22574354,2
11.19371197,2
11.1931017,2
11.2665561,2
11.24585498,2
11.35709144,2
11.29471211,2
11.19173991,2
11.21032696,2
11.11805534,2
11.32823834,2
11.32162886,2
11.26447545,2
11.32707948,2
11.40980663,2
11.20010096,2
11.27751594,2
11.25902315,2
11.21772164,2
11.16194509,2
11.1732623,2
11.25536527,2
11.27156833,2
11.18576462,2
11.20938373,2
11.37109148,2
11.2276349,2
11.22673328,2
11.22295995,2
11.21946485,2
11.19396411,2
11.14387145,2
11.11321715,2
11.36507555,2
11.35610731,2
11.4040239,2
11.36612494,2
11.33871532,2
11.43307634,2
11.42825175,2
11.39333794,2
11.37405623,2
11.37814983,2
11.28594497,2
11.31466315,2
11.37382097,2
11.35770367,2
11.42232104,2
11.35228054,2
11.40831608,2
11.47773612,2
11.25157686,2
11.29750279,2
11.4343278,2
11.41236113,2
11.46192376,2
11.32841557,2
11.26845964,2
11.30622953,2
11.27554675,2
11.40167404,2
11.40594059,2
11.43140405,2
11.33443974,2
11.46610526,2
11.41008727,2
11.44570152,2
11.42029579,2
11.37913517,2
11.30371793,2
11.29408562,2
11.30261632,2
11.35366329,2
11.34884906,2
11.37391297,2
11.28093881,2
11.22750506,2
11.34543808,2
11.33738303,2
11.34515152,2
11.32996967,2
11.41928304,2
11.25323607,2
11.14134595,2
11.28698919,2
11.29441166,2
11.18789616,2
11.26911258,2
11.38977715,2
11.42128909,2
11.3454042,2
11.22023671,2
11.1654558,2
11.30182813,2
11.39117057,2
11.36516155,2
11.43301555,2
11.25626169,2
11.2233804,2
11.36023272,2
11.36991575,2
11.25226511,2
11.30918321,2
11.30683241,2
11.40816229,2
11.23663455,2
11.21245384,2
11.3269935,2
11.28254384,2
11.21894222,2
11.07982047,2
11.15287589,2
11.14079446,2
11.20047772,2
11.10869437,2
11.26569016,2
11.09629462,2
11.17070881,2
11.38252242,2
11.11128003,2
11.15266684,2
11.17474639,2
11.04663001,2
11.18582529,2
11.10976839,2
11.15914071,2
11.1953481,2
11.29846416,2
11.30449443,2
11.54267306,3
11.41393568,3
11.52265075,3
11.42085099,3
11.4976485,3
11.46167756,3
11.4396032,3
11.39592453,3
11.47007786,3
11.49793993,3
11.55608963,3
11.42716656,3
11.50749886,3
11.41118801,3
11.59025397,3
11.53960409,3
11.45395207,3
11.52909197,3
11.57881317,3
11.40359181,3
11.37635344,3
11.57911179,3
11.46176891,3
11.43529309,3
11.65973459,3
11.65630112,3
11.64387268,3
11.57217221,3
11.53769003,3
11.51170384,3
11.57415814,3
11.44644155,3
11.56885805,3
11.33247399,3
11.45137032,3
11.39487946,3
11.4332558,3
11.35389312,3
11.42143193,3
11.36127581,3
11.41725755,3
11.40148275,3
11.32218703,3
11.41146851,3
11.44824517,3
11.49151888,3
11.3971694,3
11.37659121,3
11.53634805,3
11.42728066,3
11.53864226,3
11.32088868,3
11.3204984,3
11.40246189,3
11.28393196,3
11.46451824,3
11.44413452,3
11.45256675,3
11.53205776,3
11.80275308,3
11.52814546,3
11.55004869,3
11.43896168,3
11.54711396,3
11.5834399,3
11.69048912,3
11.55727213,3
11.64993193,3
11.83474391,3
11.69124361,3
11.69954464,3
11.58635213,3
11.56735267,3
11.54328189,3
11.55444353,3
11.61458559,3
11.53222751,3
11.50793685,3
11.4213509,3
11.60633851,3
11.51582253,3
11.6959069,3
11.57840138,3
11.6434812,3
11.62761322,3
11.41004142,3
11.45870261,3
11.42335748,3
11.51063388,3
11.49631212,3
11.68190605,3
11.52240784,3
11.61698401,3
11.37803587,3
11.52284023,3
11.45670765,3
11.51043639,3
11.48783605,3
11.47221636,3
11.49913366,3
11.42474628,3
11.36844839,3
11.46759846,3
11.47114394,3
11.48245092,3
11.52873602,3
11.53395485,3
11.38111118,3
11.48666205,3
11.51421611,3
11.50005437,3
11.45913181,3
11.40250749,3
11.52415358,3
11.48636858,3
11.45650273,3
11.45366035,3
11.49299962,3
11.54466034,3
11.40609711,3
11.45543942,3
11.43663139,3
11.47718067,3
11.41599943,3
11.6438085,3
11.42647041,3
11.39568304,3
11.62609472,3
11.3854752,3
11.35784206,3
11.33398282,3
11.58420541,3
11.39995437,3
11.29220608,3
11.36628276,3
11.64952503,3
11.21654078,3
11.26623084,3
11.49548759,3
11.44024656,3
11.51939374,3
11.38550579,3
11.59096927,3
11.44773201,3
11.50608808,3
11.44151821,3
11.56202297,3
11.39547913,3
11.35063643,3
11.33836842,3
11.39904455,3
11.40906482,3
11.26392299,3
11.527143,3
11.44542427,3
11.39893508,3
11.57765091,3
11.58023115,3
11.59985503,3
11.49476648,3
11.45102662,3
11.51156173,3
11.4106333,3
11.48597402,3
11.40525118,3
11.50821022,3
11.47499619,3
11.69412429,3
11.44833901,3
11.42804308,3
11.32498513,3
11.40908876,3
11.49257145,3
11.48698518,3
11.50530301,3
11.5630617,3
11.50882356,3
11.55025527,3
11.43049846,3
11.4916947,3
11.46150706,3
11.64748341,3
11.4403681,3
11.53225735,3
11.55385766,3
11.47445705,3
11.46922169,3
11.53519746,3
11.39900363,3
11.44892695,3
11.52929832,3
11.67084464,3
11.60016728,3
11.47722659,3
11.45680242,3
11.65895485,3
11.52038044,3
11.41073429,3
11.48605547,3
11.48129987,3
11.37863302,3
11.42661429,3
11.42392957,3
11.40059511,3
11.59634636,3
11.33313413,3
11.48793217,3
11.47025557,3
11.42472412,3
11.46547422,3
11.48125177,3
11.3844069,3
11.27397668,3
11.42444561,3
11.54763748,3
11.37267656,3
11.46518279,3
11.47352112,3
11.46191985,3
11.47826659,3
11.52876412,3
11.51040942,3
11.50843907,3
11.40603147,3
11.49445028,3
11.46547308,3
11.40861777,3
11.38723389,3
11.56749541,3
11.47465054,3
11.5454858,3
11.47105709,3
11.45012914,3
11.38964392,3
11.29898582,3
11.31339722,3
11.44765124,3
11.49851703,3
11.35104399,3
11.46640084,3
11.44624149,3
11.47747968,3
11.46610304,3
11.42111215,3
11.45993462,3
11.57553317,3
11.48156786,3
11.33810272,3
11.47457136,3
11.39322453,3
11.42608231,3
11.4799596,3
11.39805739,3
11.52617174,3
11.4596182,3
11.43265551,3
11.29068329,3
11.4035212,3
11.62379539,3
11.5727482,3
11.56755976,3
11.39380578,3
11.29687435,3
11.37444764,3
11.47359056,3
11.51317967,3
11.43336461,3
11.34187062,3
11.51179623,3
11.4807571,3
11.42183249,3
11.52653386,3
11.38993962,3
11.38951878,3
11.43251047,3
11.51922078,3
11.42169012,3
11.32546547,3
11.40808972,3
11.42158809,3
11.39660225,3
11.33186441,3
11.51926492,3
11.53497137,3
11.40374727,3
11.3150887,3
11.30509414,3
11.47899218,3
11.36748723,3
11.41867961,3
11.38459893,3
11.35281436,3
11.49726388,3
11.34430461,3
11.58209884,3
11.49111472,3
11.34571875,3
11.3793657,3
11.46202489,3
11.44033196,3
11.30759302,3
11.50899854,3
11.49168281,3
11.48368712,3
11.46161205,3
11.40624641,3
11.38452401,3
11.3754346,3
11.36136338,3
11.3347838,3
11.46442157,3
11.44104767,3
11.39759782,3
11.52560403,3
11.3803152,3
11.34742577,3
11.44820523,3
11.29056105,3
11.43920574,3
11.41968519,3
11.49007519,3
11.42327677,3
11.30847172,3
11.37622361,3
11.42013504,3
11.47841513,3
11.37026674,3
11.3877949,3
11.37419118,3
11.43216766,3
11.3429897,3
11.40085441,3
11.48599924,3
11.44830398,3
11.43723423,3
11.40255239,3
11.44799123,3
11.42121926,3
11.51198921,3
11.72290384,3
11.4712669,3
11.53720233,3
11.60068923,3
11.61376054,3
11.26901213,3
11.48211249,3
11.48394572,3
11.58254476,3
11.53259509,3
11.50208297,3
11.6015623,3
11.49498473,3
11.47526099,3
11.58202361,3
11.37795944,3
11.52879479,3
11.47872121,3
11.34348849,3
11.43541486,3
11.43950398,3
11.48599124,3
11.54329834,3
11.396885,3
11.4889385,3
11.35305267,3
11.37811363,3
11.41531057,3
11.44201351,3
11.44511205,3
11.61730407,3
11.5631005,3
11.55782438,3
11.52916492,3
11.41174892,3
11.53017547,3
11.56355023,3
11.52135485,3
11.4462074,3
11.3741299,3
11.64402097,3
11.48899763,3
11.49313527,3
11.52879662,3
11.58395281,3
11.43475627,3
11.49162999,3
11.41850315,3
11.46510693,3
11.54692869,3
11.51012532,3
11.56549195,3
11.47419474,4
11.421795,4
11.52626665,4
11.4903244,4
11.34905065,4
11.53289867,4
11.51206126,4
11.69870295,4
11.53818104,4
11.43142713,4
11.36443355,4
11.47650785,4
11.46131123,4
11.38099719,4
11.61538298,4
11.43697557,4
11.44953761,4
11.60482963,4
11.49855634,4
11.5368282,4
11.47428091,4
11.60058258,4
11.55797489,4
11.56594371,4
11.57328447,4
11.5625652,4
11.34841243,4
11.34408583,4
11.32202763,4
11.46021355,4
11.55698943,4
11.37669833,4
11.40598274,4
11.4643599,4
11.3331587,4
11.31918083,4
11.53443303,4
11.62011857,4
11.42945402,4
11.34183498,4
11.56640923,4
11.36189917,4
11.33072872,4
11.4422462,4
11.37205179,4
11.31722328,4
11.28224344,4
11.3778246,4
11.43403681,4
11.35418422,4
11.42699806,4
11.41314796,4
11.42513215,4
11.39945514,4
11.52408949,4
11.58042785,4
11.33813959,4
11.42275074,4
11.30577327,4
11.38208447,4
11.33798561,4
11.41527954,4
11.36734097,4
11.40350795,4
11.32682941,4
11.44466547,4
11.61644714,4
11.54776616,4
11.58733129,4
11.34120188,4
11.30385935,4
11.19484971,4
11.22955089,4
11.29749596,4
11.30830299,4
11.26405853,4
11.25251984,4
11.26770274,4
11.1780888,4
11.14529247,4
11.40751715,4
11.13021234,4
11.24192824,4
11.20215611,4
11.27420193,4
11.25144339,4
11.28389146,4
11.35585605,4
11.54329032,4
11.37729465,4
11.34453114,4
11.39601255,4
11.44557206,4
11.4075208,4
11.41342695,4
11.54828285,4
11.50149913,4
11.34985823,4
11.33254943,4
11.29427919,4
11.48119156,4
11.42151371,4
11.40205481,4
11.45587212,4
11.29239092,4
11.5380045,4
11.41144435,4
11.51602256,4
11.39011523,4
11.45339025,4
11.51242105,4
11.57235048,4
11.40015094,4
11.50614906,4
11.36701359,4
11.34337164,4
11.2533309,4
11.34535393,4
11.4652703,4
11.306426,4
11.3933529,4
11.44359323,4
11.37739818,4
11.35169997,4
11.2978136,4
11.34409815,4
11.34093652,4
11.19150114,4
11.31259158,4
11.59612268,4
11.30234431,4
11.39151961,4
11.40883715,4
11.35448008,4
11.36222496,4
11.43707935,4
11.34088984,4
11.33743813,4
11.32175927,4
11.38184384,4
11.2269129,4
11.48547577,4
11.50489848,4
11.46345676,4
11.47448824,4
11.39062863,4
11.49105747,4
11.29828038,4
11.25230176,4
11.23147771,4
11.53473227,4
11.34892771,4
11.33694018,4
11.3284798,4
11.25058066,4
11.22071574,4
11.22157793,4
11.16288901,4
11.23984016,4
11.30561218,4
11.34701272,4
11.26057504,4
11.3366117,4
11.61355636,4
11.21047843,4
11.24923132,4
11.2241652,4
11.41523446,4
11.2651105,4
11.41498999,4
11.44435115,4
11.50136815,4
11.36949288,4
11.32952387,4
11.53866566,4
11.38844634,4
11.36443678,4
11.38684947,4
11.32313817,4
11.40428272,4
11.21375625,4
11.33899993,4
11.2490092,4
11.19587457,4
11.52460279,4
11.45196614,4
11.45945676,4
11.5354202,4
11.62793557,4
11.58573451,4
11.42464615,4
11.4746857,4
11.52646064,4
11.48882432,4
11.5495922,4
11.44655331,4
11.58590413,4
11.59779373,4
11.50532272,4
11.59833397,4
11.27628012,4
11.57841394,4
11.50300417,4
11.45319167,4
11.45879153,4
11.51526085,4
11.42567649,4
11.51625582,4
11.58720495,4
11.42756558,4
11.59223143,4
11.54635831,4
11.41310712,4
11.45242953,4
11.53729627,4
11.4578912,4
11.44002646,4
11.45923015,4
11.49843393,4
11.49829375,4
11.55677191,4
11.48352647,4
11.35933143,4
11.40233379,4
11.42273416,4
11.46824088,4
11.33825202,4
11.41385035,4
11.30832614,4
11.50950317,4
11.51008116,4
11.59407958,4
11.51480715,4
11.59129478,4
11.41966769,4
11.53189337,4
11.43132408,4
11.46865601,4
11.30725063,4
11.42196962,4
11.40412936,4
11.43984765,4
11.45050215,4
11.60082023,4
11.63153742,4
11.44974064,4
11.53949788,4
11.36911358,4
11.45899694,4
11.4671605,4
11.41157142,4
11.4784244,4
11.43446856,4
11.30024517,4
